100000	10000	86	1	1	1	0.736922	0.999278	0.984589
100000	10000	87	1	1	1	0.748044	0.999278	0.984433
100000	10000	88	1	1	1	0.748044	0.999278	0.984211
100000	10000	89	1	1	1	0.757667	0.999278	0.986078
100000	10000	90	1	1	1	0.757667	0.999278	0.9876
100000	10000	91	1	1	1	0.772189	0.999278	0.987489
100000	10000	92	1	1	1	0.772189	0.999278	0.990089
100000	10000	93	1	1	1	0.782956	0.999278	0.989911
100000	10000	94	1	1	1	0.7834	0.999278	0.991844
100000	10000	95	1	1	1	0.785044	0.999278	0.991744
100000	10000	96	1	1	1	0.785044	0.999278	0.991667
100000	10000	97	1	1	1	0.795844	0.999278	0.991622
100000	10000	98	1	1	1	0.796311	0.999278	0.991511
100000	10000	99	1	1	1	0.810256	0.999278	0.993133
100000	10000	100	1	1	1	0.810256	0.999278	0.993989
